trueR,trueI
-1.344300e-04,-2.213900e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,7584491,524288,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
1048576,7586015,1048576,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
1572864,7586557,1572864,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
2097152,7586562,2097152,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
2621440,7586711,2621440,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
3145728,7586731,3145728,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
3670016,7587091,3670016,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
4194304,7587099,4194304,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
4718592,7587188,4718592,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
5242880,7587405,5242880,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
5767168,7588472,5767168,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
6291456,7588502,6291456,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
6815744,7588722,6815744,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
7340032,7589200,7340032,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
7864320,7589222,7864320,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
8388608,7589255,8388608,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
8912896,7589628,8912896,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
9437184,7590129,9437184,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
9961472,7590515,9961472,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
10485760,7591295,10485760,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
11010048,7591353,11010048,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
11534336,7591417,11534336,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
12058624,7591474,12058624,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
12582912,7591635,12582912,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
13107200,7591665,13107200,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
13631488,7591674,13631488,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
14155776,7591759,14155776,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
14680064,7592815,14680064,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
15204352,7593059,15204352,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
15728640,7593273,15728640,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
16252928,7593331,16252928,0,0.000000e+00,0.000000e+00,1.807142e-08,4.901353e-08,1.000000e+00,1.000000e+00
